symbol,timeframe,fold,train_start,train_end,test_start,test_end,selection_objective,condition,condition_size,train_condition,train_condition_size,train_tp_rate,train_sl_rate,train_lookahead_steps,train_reward_risk,train_condition_rate_pct,train_entry_count,train_tp_count,train_sl_count,train_time_exit_count,train_tp_rate_pct,train_sl_rate_pct,train_time_exit_rate_pct,train_avg_gross_return,train_avg_net_return,train_trade_count,train_total_pnl,train_avg_pnl,train_win_rate,train_gross_profit,train_gross_loss,train_profit_factor,train_final_equity,train_total_return,train_sim_tp_count,train_sim_sl_count,train_sim_time_exit_count,test_tp_rate,test_sl_rate,test_lookahead_steps,test_reward_risk,test_condition_rate_pct,test_entry_count,test_tp_count,test_sl_count,test_time_exit_count,test_tp_rate_pct,test_sl_rate_pct,test_time_exit_rate_pct,test_avg_gross_return,test_avg_net_return,test_trade_count,test_total_pnl,test_avg_pnl,test_win_rate,test_gross_profit,test_gross_loss,test_profit_factor,test_final_equity,test_total_return,test_sim_tp_count,test_sim_sl_count,test_sim_time_exit_count
BTCUSDT,1h,18,2022-08-13 06:00:00+00:00,2023-03-09 13:00:00+00:00,2023-03-09 14:00:00+00:00,2023-04-20 05:00:00+00:00,total_pnl,rolling_std_24 between q50-q75 AND volume_zscore_24 > 1,2,rolling_std_24 between q50-q75 AND volume_zscore_24 > 1,2,0.03,0.008,48,3.75,3.32,166,43,116,7,25.903614457831324,69.87951807228916,4.216867469879518,0.002364118498210248,0.001164118498210248,87,269.3061728902936,3.0954732516125705,34.48275862068966,785.060824964742,515.7546520744484,1.5221594644025038,10269.306172890287,2.693061728902867,27,56,4,0.03,0.008,48,3.75,4.2,42,8,33,1,19.047619047619047,78.57142857142857,2.380952380952381,-0.00040979276013766903,-0.001609792760137669,22,25.545538719999968,1.1611608509090894,27.27272727272727,172.58622479999985,147.0406860799999,1.173731090360266,10025.545538719998,0.2554553871999815,6,16,0
BTCUSDT,1h,19,2022-09-23 22:00:00+00:00,2023-04-20 05:00:00+00:00,2023-04-20 06:00:00+00:00,2023-05-31 21:00:00+00:00,total_pnl,volume_zscore_24 > 0 AND rsi_14 > q75,2,volume_zscore_24 > 0 AND rsi_14 > q75,2,0.015,0.015,72,1.0,9.64,482,283,189,10,58.713692946058096,39.211618257261414,2.0746887966804977,0.0029801849229330294,0.0017801849229330295,158,315.3895087861832,1.9961361315581216,60.75949367088608,1308.0150254518967,992.6255166657138,1.3177326227171697,10315.389508786224,3.153895087862238,94,61,3,0.015,0.015,72,1.0,10.5,105,49,56,0,46.666666666666664,53.333333333333336,0.0,-0.0009999999999999996,-0.0021999999999999997,29,10.156456199999297,0.35022262758618267,55.172413793103445,220.51784639999926,210.36139019999996,1.0482809901110803,10010.156456200006,0.10156456200005777,16,13,0
BTCUSDT,1h,20,2022-11-04 14:00:00+00:00,2023-05-31 21:00:00+00:00,2023-05-31 22:00:00+00:00,2023-07-12 13:00:00+00:00,total_pnl,atr_14 > q75 AND volume_zscore_24 <= q25,2,atr_14 > q75 AND volume_zscore_24 <= q25,2,0.03,0.015,48,2.0,6.16,308,115,164,29,37.33766233766234,53.246753246753244,9.415584415584416,0.0037851548810445205,0.0025851548810445204,85,375.2195695688122,4.414347877280143,49.411764705882355,1047.7417218991325,672.5221523303203,1.5579289370151734,10375.219569568799,3.7521956956879876,34,41,10,0.03,0.015,48,2.0,2.3,23,6,10,7,26.08695652173913,43.47826086956522,30.434782608695656,0.0023310590653177134,0.0011310590653177135,7,14.309879708570634,2.0442685297958048,42.857142857142854,64.35651627525885,50.04663656668822,1.2859308974640566,10014.309879708571,0.14309879708571316,2,3,2
BTCUSDT,1h,21,2022-12-16 06:00:00+00:00,2023-07-12 13:00:00+00:00,2023-07-12 14:00:00+00:00,2023-08-23 05:00:00+00:00,total_pnl,rolling_std_24 > q75 AND atr_14 > q75,2,rolling_std_24 > q75 AND atr_14 > q75,2,0.03,0.015,96,2.0,18.740000000000002,937,379,532,26,40.44823906083244,56.77694770544291,2.774813233724653,0.0037208263368571776,0.002520826336857178,105,482.79276457628623,4.598026329297964,47.61904761904761,1372.7832615762875,889.9904970000013,1.5424695726568927,10482.79276457627,4.827927645762702,47,55,3,0.03,0.015,96,2.0,2.5,25,0,21,4,0.0,84.0,16.0,-0.013461039386322371,-0.01466103938632237,3,-40.343639823212584,-13.44787994107086,0.0,0.0,40.343639823212584,0.0,9959.656360176787,-0.4034363982321338,0,2,1
BTCUSDT,1h,22,2023-01-26 22:00:00+00:00,2023-08-23 05:00:00+00:00,2023-08-23 06:00:00+00:00,2023-10-03 21:00:00+00:00,total_pnl,rolling_std_24 > q75 AND volume_zscore_24 > 0,2,rolling_std_24 > q75 AND volume_zscore_24 > 0,2,0.03,0.015,96,2.0,7.46,373,150,204,19,40.21447721179624,54.6916890080429,5.093833780160858,0.0041799704566580975,0.002979970456658098,107,364.6716222665161,3.408146002490805,44.85981308411215,1311.187404489729,946.515782223213,1.38527790990443,10364.671622266498,3.6467162226649816,45,58,4,0.03,0.015,96,2.0,4.8,48,6,39,3,12.5,81.25,6.25,-0.008728416471187467,-0.009928416471187466,8,-31.501936683604413,-3.9377420854505516,25.0,57.528741599999876,89.03067828360429,0.64616762119619,9968.498063316396,-0.3150193668360407,2,5,1
BTCUSDT,1h,23,2023-03-09 14:00:00+00:00,2023-10-03 21:00:00+00:00,2023-10-03 22:00:00+00:00,2023-11-14 13:00:00+00:00,total_pnl,atr_14 > q75 AND volume_zscore_24 > 0,2,atr_14 > q75 AND volume_zscore_24 > 0,2,0.03,0.015,48,2.0,7.5600000000000005,378,125,208,45,33.06878306878307,55.026455026455025,11.904761904761903,0.0025399887988580595,0.0013399887988580596,104,362.0792071864895,3.4815308383316297,46.15384615384615,1225.974272680709,863.8950654942197,1.4191240599103896,10362.079207186476,3.620792071864762,40,53,11,0.03,0.015,48,2.0,7.8,78,37,25,16,47.43589743589743,32.05128205128205,20.51282051282051,0.011456017622380785,0.010256017622380785,20,174.7712531801809,8.738562659009045,65.0,288.0427709801811,113.2715178000002,2.5429408608152384,10174.771253180175,1.7477125318017532,9,7,4
BTCUSDT,1h,24,2023-04-20 06:00:00+00:00,2023-11-14 13:00:00+00:00,2023-11-14 14:00:00+00:00,2023-12-26 05:00:00+00:00,total_pnl,rolling_std_24 > q75 AND atr_14 between q50-q75,2,rolling_std_24 > q75 AND atr_14 between q50-q75,2,0.02,0.015,96,1.3333333333333335,4.82,241,136,90,15,56.43153526970954,37.344398340248965,6.224066390041494,0.005774677448578331,0.004574677448578332,58,343.8921725111703,5.929175388123626,65.51724137931035,667.5250805111705,323.63290800000016,2.062599519425788,10343.892172511176,3.438921725111759,35,20,3,0.02,0.015,96,1.3333333333333335,6.9,68,33,35,0,48.529411764705884,51.470588235294116,0.0,0.0019852941176470547,0.0007852941176470548,16,20.757774399999448,1.2973608999999655,50.0,150.21093759999974,129.4531632000003,1.1603496885427933,10020.757774400001,0.20757774400000928,8,8,0
BTCUSDT,1h,25,2023-05-31 22:00:00+00:00,2023-12-26 05:00:00+00:00,2023-12-26 06:00:00+00:00,2024-02-05 21:00:00+00:00,total_pnl,atr_14 > q75 AND volume_zscore_24 between q25-q50,2,atr_14 > q75 AND volume_zscore_24 between q25-q50,2,0.03,0.015,96,2.0,6.5,325,137,169,19,42.15384615384615,52.0,5.846153846153846,0.004990476132702262,0.0037904761327022625,83,447.3595446477228,5.389874031900275,49.39759036144578,1100.4677992144336,653.1082545667108,1.6849699747624731,10447.359544647708,4.473595446477084,37,39,7,0.03,0.015,96,2.0,13.100000000000001,131,38,93,0,29.00763358778626,70.99236641221374,0.0,-0.0019465648854961866,-0.0031465648854961865,28,-138.46395780000012,-4.9451413500000045,25.0,201.35059560000013,339.81455340000025,0.5925308188992944,9861.536042199998,-1.3846395780000238,7,21,0
BTCUSDT,1h,26,2023-07-12 14:00:00+00:00,2024-02-05 21:00:00+00:00,2024-02-05 22:00:00+00:00,2024-03-18 13:00:00+00:00,total_pnl,rolling_std_24 between q50-q75 AND volume_zscore_24 > q75,2,rolling_std_24 between q50-q75 AND volume_zscore_24 > q75,2,0.03,0.012,72,2.5,6.0600000000000005,303,103,169,31,33.993399339933994,55.775577557755774,10.231023102310232,0.00429584022847469,0.0030958402284746904,82,288.36365684265184,3.516629961495754,42.68292682926829,874.9148134325317,586.5511565898798,1.4916257577926446,10288.363656842621,2.883636568426209,28,43,11,0.03,0.012,72,2.5,5.800000000000001,58,27,28,3,46.55172413793103,48.275862068965516,5.172413793103448,0.008602008712912779,0.007402008712912779,19,85.07727888000011,4.477751520000005,42.10526315789473,230.1149664000004,145.0376875200003,1.5865873921098486,10085.077278879991,0.8507727887999136,8,11,0
BTCUSDT,1h,27,2023-08-23 06:00:00+00:00,2024-03-18 13:00:00+00:00,2024-03-18 14:00:00+00:00,2024-04-29 05:00:00+00:00,total_pnl,volume_zscore_24 > 0 AND 65 <= rsi_14 < 100,2,volume_zscore_24 > 0 AND 65 <= rsi_14 < 100,2,0.03,0.015,96,2.0,9.34,467,219,233,15,46.895074946466806,49.892933618843685,3.2119914346895073,0.006776989541193286,0.0055769895411932864,94,557.4430041606339,5.930244725113127,50.0,1286.736117433766,729.2931132731321,1.7643607131552088,10557.44300416062,5.574430041606193,44,44,6,0.03,0.015,96,2.0,8.4,84,26,58,0,30.952380952380953,69.04761904761905,0.0,-0.0010714285714285726,-0.0022714285714285727,20,-53.95681080000054,-2.697840540000027,30.0,172.58622479999963,226.54303560000017,0.7618253385848048,9946.043189199998,-0.5395681080000213,6,14,0
BTCUSDT,1h,28,2023-10-03 22:00:00+00:00,2024-04-29 05:00:00+00:00,2024-04-29 06:00:00+00:00,2024-06-09 21:00:00+00:00,total_pnl,volume_zscore_24 > q75 AND 65 <= rsi_14 < 100,2,volume_zscore_24 > q75 AND 65 <= rsi_14 < 100,2,0.02,0.015,96,1.3333333333333335,7.3,365,210,153,2,57.534246575342465,41.917808219178085,0.547945205479452,0.005216209666513769,0.004016209666513769,110,506.94351314802407,4.608577392254764,59.09090909090909,1220.463867999996,713.520354851972,1.7104822023657549,10506.943513148037,5.069435131480368,65,44,1,0.02,0.015,96,1.3333333333333335,6.4,64,32,30,2,50.0,46.875,3.125,0.002978387395219364,0.0017783873952193642,21,-44.618268696160385,-2.124679461721923,38.095238095238095,150.21093759999962,194.82920629616,0.7709877818403873,9955.381731303842,-0.44618268696158336,8,12,1
BTCUSDT,1h,29,2023-11-14 14:00:00+00:00,2024-06-09 21:00:00+00:00,2024-06-09 22:00:00+00:00,2024-07-21 13:00:00+00:00,total_pnl,rsi_14 > q75 AND volume_zscore_24 > 2,2,rsi_14 > q75 AND volume_zscore_24 > 2,2,0.03,0.015,48,2.0,2.1999999999999997,110,49,44,17,44.54545454545455,40.0,15.454545454545453,0.008503474367376595,0.007303474367376595,59,458.31601916750276,7.768068121483098,54.23728813559322,831.1297865658993,372.8137673983965,2.2293430641410215,10458.316019167492,4.583160191674924,26,22,11,0.03,0.015,48,2.0,2.3,23,5,15,3,21.73913043478261,65.21739130434783,13.043478260869565,-0.00277287002341901,-0.00397287002341901,13,-24.927644419053536,-1.9175111091579642,30.76923076923077,115.0574832000002,139.98512761905374,0.8219264800265784,9975.072355580945,-0.2492764441905456,4,8,1
BTCUSDT,1h,30,2023-12-26 06:00:00+00:00,2024-07-21 13:00:00+00:00,2024-07-21 14:00:00+00:00,2024-09-01 05:00:00+00:00,total_pnl,rsi_14 > q75 AND volume_zscore_24 > 2,2,rsi_14 > q75 AND volume_zscore_24 > 2,2,0.03,0.015,48,2.0,2.16,108,45,51,12,41.66666666666667,47.22222222222222,11.11111111111111,0.006348091065655653,0.005148091065655653,58,392.6512848054232,6.769849738024538,53.44827586206896,813.2725832665257,420.62129846110247,1.9335030970661466,10392.651284805412,3.9265128480541174,26,25,7,0.03,0.015,48,2.0,1.5,15,2,13,0,13.333333333333334,86.66666666666667,0.0,-0.009000000000000001,-0.0102,11,-88.10606699999983,-8.009642454545439,18.181818181818183,57.5287416000001,145.63480859999993,0.39502054593286384,9911.893933,-0.8810606700000062,2,9,0
BTCUSDT,1h,31,2024-02-05 22:00:00+00:00,2024-09-01 05:00:00+00:00,2024-09-01 06:00:00+00:00,2024-10-12 21:00:00+00:00,total_pnl,rsi_14 > q75 AND volume_zscore_24 > 2,2,rsi_14 > q75 AND volume_zscore_24 > 2,2,0.03,0.006,48,5.0,2.0,100,28,69,3,28.000000000000004,69.0,3.0,0.0046902870222114154,0.0034902870222114158,64,350.4985836241824,5.47654036912785,35.9375,645.3887121841847,294.89012856000227,2.188573470857521,10350.498583624187,3.5049858362418673,22,41,1,0.03,0.006,48,5.0,1.5,15,4,10,1,26.666666666666668,66.66666666666666,6.666666666666667,0.004756136482411499,0.0035561364824114993,9,24.502889502625976,2.722543278069553,33.33333333333333,67.657542462626,43.15465296000002,1.5677925280812168,10024.502889502628,0.24502889502628022,2,6,1
BTCUSDT,1h,32,2024-03-18 14:00:00+00:00,2024-10-12 21:00:00+00:00,2024-10-12 22:00:00+00:00,2024-11-23 13:00:00+00:00,total_pnl,rolling_std_24 between q50-q75 AND 55 <= rsi_14 < 65,2,rolling_std_24 between q50-q75 AND 55 <= rsi_14 < 65,2,0.02,0.01,72,2.0,4.74,237,97,140,0,40.92827004219409,59.07172995780591,0.0,0.0022784810126582275,0.0010784810126582276,78,206.0681879999985,2.6418998461538266,46.15384615384615,675.9492191999981,469.8810311999996,1.4385539622098256,10206.068187999994,2.060681879999938,36,42,0,0.02,0.01,72,2.0,3.1,31,18,12,1,58.06451612903226,38.70967741935484,3.225806451612903,0.007709518996845664,0.006509518996845664,13,13.364985233764742,1.0280757872126725,38.46153846153847,93.88183599999957,80.51685076623482,1.1659899152360964,10013.364985233764,0.13364985233763946,5,7,1
BTCUSDT,1h,33,2024-04-29 06:00:00+00:00,2024-11-23 13:00:00+00:00,2024-11-23 14:00:00+00:00,2025-01-04 05:00:00+00:00,total_pnl,atr_14 > q75 AND volume_zscore_24 between q50-q75,2,atr_14 > q75 AND volume_zscore_24 between q50-q75,2,0.03,0.015,72,2.0,6.3,315,134,171,10,42.53968253968254,54.285714285714285,3.1746031746031744,0.004808442152674937,0.0036084421526749377,126,381.72644430899516,3.029574954833295,43.65079365079365,1518.6652880606027,1136.9388437516077,1.3357493205609858,10381.726444308977,3.8172644430897704,52,70,4,0.03,0.015,72,2.0,7.000000000000001,70,20,50,0,28.57142857142857,71.42857142857143,0.0,-0.0021428571428571447,-0.003342857142857145,28,-93.51794159999963,-3.3399264857142725,28.57142857142857,230.11496639999996,323.6329079999996,0.711036982679154,9906.482058399997,-0.9351794160000282,8,20,0
BTCUSDT,1h,34,2024-06-09 22:00:00+00:00,2025-01-04 05:00:00+00:00,2025-01-04 06:00:00+00:00,2025-02-14 21:00:00+00:00,total_pnl,volume_zscore_24 <= q25 AND 55 <= rsi_14 < 65,2,volume_zscore_24 <= q25 AND 55 <= rsi_14 < 65,2,0.02,0.015,72,1.3333333333333335,6.5,324,168,154,2,51.85185185185185,47.53086419753087,0.6172839506172839,0.003305137323295653,0.0021051373232956532,103,351.7644853165574,3.4151891778306545,56.310679611650485,1079.9385283165575,728.1740430000003,1.4830774849750543,10351.764485316568,3.517644853165675,57,45,1,0.02,0.015,72,1.3333333333333335,7.5,75,32,42,1,42.66666666666667,56.00000000000001,1.3333333333333335,0.00019306111407297702,-0.001006938885927023,19,-27.787161800000376,-1.4624822000000197,42.10526315789473,150.21093759999985,177.99809940000023,0.8438906825765784,9972.212838200001,-0.27787161799999016,8,11,0
BTCUSDT,1h,35,2024-07-21 14:00:00+00:00,2025-02-14 21:00:00+00:00,2025-02-14 22:00:00+00:00,2025-03-28 13:00:00+00:00,total_pnl,atr_14 > q75 AND volume_zscore_24 <= q25,2,atr_14 > q75 AND volume_zscore_24 <= q25,2,0.03,0.015,24,2.0,6.34,317,82,142,93,25.86750788643533,44.79495268138801,29.33753943217666,0.0024526264259830126,0.0012526264259830127,89,322.6676010585029,3.625478663578684,50.56179775280899,973.7954546328277,651.1278535743248,1.4955518325429324,10322.667601058487,3.2266760105848697,30,39,20,0.03,0.015,24,2.0,8.9,89,22,49,18,24.719101123595504,55.0561797752809,20.224719101123593,0.0005035374306642426,-0.0006964625693357573,23,3.5261300648030556,0.15331000281752416,34.78260869565217,218.20011506818355,214.6739850033805,1.0164255117579688,10003.526130064802,0.03526130064801691,7,13,3
BTCUSDT,1h,36,2024-09-01 06:00:00+00:00,2025-03-28 13:00:00+00:00,2025-03-28 14:00:00+00:00,2025-05-09 05:00:00+00:00,total_pnl,rolling_std_24 > q75 AND 55 <= rsi_14 < 65,2,rolling_std_24 > q75 AND 55 <= rsi_14 < 65,2,0.03,0.015,96,2.0,4.7,235,102,128,5,43.40425531914894,54.46808510638298,2.127659574468085,0.005168543341846617,0.003968543341846618,62,390.0644873999993,6.291362699999988,50.0,891.6954947999996,501.63100740000027,1.7775924566978814,10390.064487399988,3.900644873999881,31,31,0,0.03,0.015,96,2.0,2.7,27,7,20,0,25.925925925925924,74.07407407407408,0.0,-0.0033333333333333375,-0.004533333333333337,5,8.983805399999937,1.7967610799999876,40.0,57.528741599999876,48.54493619999994,1.1850616377985876,10008.9838054,0.08983805399999256,2,3,0
BTCUSDT,1h,37,2024-10-12 22:00:00+00:00,2025-05-09 05:00:00+00:00,2025-05-09 06:00:00+00:00,2025-06-19 21:00:00+00:00,total_pnl,atr_14 > q75 AND 55 <= rsi_14 < 65,2,atr_14 > q75 AND 55 <= rsi_14 < 65,2,0.03,0.015,72,2.0,4.44,222,90,124,8,40.54054054054054,55.85585585585585,3.6036036036036037,0.004352946664009375,0.0031529466640093755,65,410.4599183119153,6.314767974029467,50.76923076923077,928.2725711119155,517.8126528000001,1.7926803566741951,10410.459918311904,4.104599183119044,32,32,1,0.03,0.015,72,2.0,0.8,8,3,5,0,37.5,62.5,0.0,0.001875,0.000675,3,-3.5989199999999073,-1.1996399999999692,33.33333333333333,28.76437080000005,32.36329079999996,0.8887962283489443,9996.40108,-0.03598920000000362,1,2,0
BTCUSDT,1h,38,2024-11-23 14:00:00+00:00,2025-06-19 21:00:00+00:00,2025-06-19 22:00:00+00:00,2025-07-31 13:00:00+00:00,total_pnl,rolling_std_24 between q50-q75 AND rsi_14 > q75,2,rolling_std_24 between q50-q75 AND rsi_14 > q75,2,0.02,0.015,96,1.3333333333333335,6.660000000000001,333,172,161,0,51.651651651651655,48.348348348348345,0.0,0.003078078078078078,0.0018780780780780781,57,371.0926783999978,6.510397866666628,64.91228070175438,694.725586399998,323.63290800000016,2.1466469238041688,10371.092678400004,3.710926784000039,37,20,0,0.02,0.015,96,1.3333333333333335,3.4000000000000004,34,24,9,1,70.58823529411765,26.47058823529412,2.941176470588235,0.010223828895064615,0.009023828895064616,6,42.74217799999974,7.12369633333329,66.66666666666666,75.10546879999981,32.36329080000007,2.320699377085585,10042.742178,0.4274217800000042,4,2,0
BTCUSDT,1h,39,2025-01-04 06:00:00+00:00,2025-07-31 13:00:00+00:00,2025-07-31 14:00:00+00:00,2025-09-11 05:00:00+00:00,total_pnl,atr_14 > q75 AND volume_zscore_24 <= 0,2,atr_14 > q75 AND volume_zscore_24 <= 0,2,0.02,0.012,24,1.6666666666666667,16.78,839,299,407,133,35.63766388557807,48.51013110846246,15.852205005959474,0.0018107685960330605,0.0006107685960330606,163,361.41486581692527,2.217269115441259,49.693251533742334,1377.0342774480785,1015.619411631153,1.355856595175223,10361.4148658169,3.6141486581689968,68,76,19,0.02,0.012,24,1.6666666666666667,2.5,25,4,15,6,16.0,60.0,24.0,-0.0054495441011494054,-0.006649544101149405,5,-24.914989131961647,-4.98299782639233,20.0,18.77636719999998,43.69135633196163,0.4297501560111666,9975.085010868037,-0.2491498913196301,1,3,1
BTCUSDT,1h,40,2025-02-14 22:00:00+00:00,2025-09-11 05:00:00+00:00,2025-09-11 06:00:00+00:00,2025-10-22 21:00:00+00:00,total_pnl,rolling_std_24 > q75 AND volume_zscore_24 <= 0,2,rolling_std_24 > q75 AND volume_zscore_24 <= 0,2,0.02,0.015,72,1.3333333333333335,17.24,862,444,371,47,51.508120649651964,43.03944315545243,5.452436194895592,0.004219947814862622,0.003019947814862622,104,558.5566804607084,5.370737312122197,61.53846153846154,1175.1239507841965,616.5672703234877,1.905913608044191,10558.556680460719,5.585566804607188,60,38,6,0.02,0.015,72,1.3333333333333335,12.8,128,57,56,15,44.53125,43.75,11.71875,0.0019363485770564472,0.0007363485770564473,14,-20.586008241520858,-1.4704291601086328,42.857142857142854,101.54906909620274,122.1350773377236,0.8314488458987326,9979.41399175848,-0.20586008241520176,5,7,2
BTCUSDT,1h,41,2025-03-28 14:00:00+00:00,2025-10-22 21:00:00+00:00,2025-10-22 22:00:00+00:00,2025-12-03 13:00:00+00:00,total_pnl,rolling_std_24 > q75 AND volume_zscore_24 <= 0,2,rolling_std_24 > q75 AND volume_zscore_24 <= 0,2,0.02,0.015,96,1.3333333333333335,17.46,873,500,347,26,57.273768613974795,39.74799541809851,2.978235967926689,0.005452515526930885,0.004252515526930885,90,457.3164025954869,5.081293362172077,61.111111111111114,1016.3559057332112,559.0395031377243,1.8180395124650486,10457.316402595496,4.573164025954957,54,34,2,0.02,0.015,96,1.3333333333333335,37.8,377,117,251,9,31.03448275862069,66.57824933687002,2.3872679045092835,-0.0037288444089875867,-0.004928844408987587,49,-217.4850544296387,-4.438470498564055,32.6530612244898,300.4218751999989,517.9069296296376,0.5800692325449955,9782.514945570365,-2.1748505442963504,16,32,1
BTCUSDT,1h,42,2025-05-09 06:00:00+00:00,2025-12-03 13:00:00+00:00,2025-12-03 14:00:00+00:00,2026-01-14 05:00:00+00:00,total_pnl,rolling_std_24 <= q25 AND volume_zscore_24 > q75,2,rolling_std_24 <= q25 AND volume_zscore_24 > q75,2,0.03,0.012,24,2.5,6.419999999999999,321,41,109,171,12.77258566978193,33.95638629283489,53.271028037383175,0.0028868602093200437,0.0016868602093200438,68,282.21179082597496,4.150173394499632,61.76470588235294,558.3300250608498,276.1182342348749,2.0220686497144436,10282.211790825964,2.822117908259643,10,19,39,0.03,0.012,24,2.5,7.8,78,7,34,37,8.974358974358974,43.58974358974359,47.43589743589743,0.000905629902267088,-0.0002943700977329119,14,-34.44569783421764,-2.460406988158403,50.0,57.85101240578285,92.2967102400005,0.6267938722339292,9965.55430216578,-0.34445697834220484,1,7,6
BTCUSDT,1h,43,2025-06-19 22:00:00+00:00,2026-01-14 05:00:00+00:00,2026-01-14 06:00:00+00:00,2026-02-24 21:00:00+00:00,total_pnl,volume_zscore_24 between q50-q75 AND 35 <= rsi_14 < 45,2,volume_zscore_24 between q50-q75 AND 35 <= rsi_14 < 45,2,0.02,0.015,48,1.3333333333333335,4.34,217,95,90,32,43.77880184331797,41.474654377880185,14.746543778801843,0.002900835219920435,0.0017008352199204353,101,316.0485070548068,3.129193139156503,58.415841584158414,952.6728029147924,636.6242958599856,1.4964443064930029,10316.048507054817,3.1604850705481655,48,39,14,0.02,0.015,48,1.3333333333333335,5.4,54,10,41,3,18.51851851851852,75.92592592592592,5.555555555555555,-0.007723336291578459,-0.00892333629157846,27,-213.8483118837994,-7.920307847548126,22.22222222222222,112.65820319999943,326.50651508379883,0.34504121049800607,9786.151688116202,-2.138483118837976,6,20,1
BTCUSDT,1h,44,2025-07-31 14:00:00+00:00,2026-02-24 21:00:00+00:00,2026-02-24 22:00:00+00:00,2026-04-07 13:00:00+00:00,total_pnl,atr_14 <= q25 AND volume_zscore_24 > q75,2,atr_14 <= q25 AND volume_zscore_24 > q75,2,0.03,0.006,48,5.0,5.72,286,53,204,29,18.53146853146853,71.32867132867133,10.13986013986014,0.0027788591616314975,0.0015788591616314976,54,233.0876843863931,4.316438599748021,37.03703703703704,470.4988468730186,237.41116248662547,1.9817890698358551,10233.087684386399,2.330876843863989,13,33,8,0.03,0.006,48,5.0,1.7000000000000002,17,9,8,0,52.94117647058824,47.05882352941176,0.0,0.013058823529411762,0.011858823529411762,5,35.951415119999865,7.190283023999973,40.0,57.528741599999876,21.57732648000001,2.6661663414753063,10035.95141512,0.3595141512000009,2,3,0
